symbol,first_traded,last_traded,n_days,isin,continuity_id,company_name,listing_date,active_flag,status
SURAKSHA,2024-12-06,2026-06-10,372,INE877V01027,SURAKSHA,SURAKSHA DIAGNOSTIC LIMITED,2024-12-06,True,active
SURANACORP,2010-06-11,2017-06-27,1250,,SURANACORP,,,,inactive
SURANAIND,2010-06-10,2018-03-16,1568,,SURANAIND,,,,inactive
SURANASOL,2014-11-19,2026-06-10,2266,INE272L01022,SURANASOL,SURANA SOLAR LIMITED,2011-01-07,True,active
SURANAT&P,2010-06-10,2026-06-10,3536,INE130B01031,SURANAT&P,SURANA TELECOM AND POWER LIMITED,2002-05-22,True,active
SURANAVEL,2011-01-21,2014-11-18,747,,SURANAVEL,,,,inactive
SURYAJYOTI,2010-06-10,2016-05-20,1255,,SURYAJYOTI,,,,inactive
SURYALA,2026-04-20,2026-06-10,36,INE132C01027,SURYALA,SURYALATA SPINNING MILLS LIMITED,2026-04-20,True,active
SURYALAXMI,2010-06-11,2026-06-10,3726,INE713B01026,SURYALAXMI,SURYALAKSHMI COTTON MILLS LIMITED,2005-06-15,True,active
SURYAPHARM,2010-06-10,2014-09-23,785,,SURYAPHARM,,,,inactive
SURYAROSNI,2010-06-10,2026-06-10,3947,INE335A01020,SURYAROSNI,SURYA ROSHNI LIMITED,1995-05-10,True,active
SURYODAY,2021-03-26,2026-06-10,1287,INE428Q01011,SURYODAY,SURYODAY SMALL FINANCE BANK LIMITED,2021-03-26,True,active
SUTLEJTEX,2010-06-10,2026-06-10,3760,INE645H01027,SUTLEJTEX,SUTLEJ TEXTILES AND INDUSTRIES LIMITED,2006-12-14,True,active
SUULD,2020-10-19,2024-07-02,663,,SUULD,,,,inactive
SUVEN,2010-06-11,2026-06-10,3782,INE495B01038,SUVEN,SUVEN LIFE SCIENCES LIMITED,2003-10-23,True,active
SUVENPHAR,2020-03-24,2025-05-16,1274,,SUVENPHAR,,,,inactive
SUVIDHAA,2021-04-16,2026-06-10,962,INE018401013,SUVIDHAA,SUVIDHAA INFOSERVE LIMITED,2021-03-31,True,active
SUYOG,2024-08-20,2026-06-10,355,INE442P01014,SUYOG,SUYOG TELEMATICS LIMITED,2024-08-20,True,active
SUZLON,2010-06-10,2026-06-10,3727,INE040H01021,SUZLON,SUZLON ENERGY LIMITED,2005-10-19,True,active
SVLL,2023-04-21,2026-06-10,399,INE00CE01017,SVLL,SHREE VASU LOGISTICS LIMITED,2023-04-21,True,active
SVOGL,2015-10-23,2016-09-26,103,,SVOGL,,,,inactive
SVPGLOB,2021-07-14,2026-05-11,766,INE308E01029,SVPGLOB,SVP GLOBAL TEXTILES LIMITED,2021-07-14,True,active
SWANCORP,2025-09-04,2026-06-10,187,INE665A01038,SWANCORP,SWAN CORPORATION LIMITED,2012-05-29,True,active
SWANENERGY,2012-05-29,2025-09-03,3270,,SWANENERGY,,,,inactive
SWARAJENG,2010-06-10,2026-06-10,3947,INE277A01016,SWARAJENG,SWARAJ ENGINES LIMITED,1995-12-06,True,active
SWARAJMAZD,2010-06-10,2011-01-14,154,,SWARAJMAZD,,,,inactive
SWELECTES,2012-07-09,2026-06-10,3238,INE409B01013,SWELECTES,SWELECT ENERGY SYSTEMS LIMITED,2006-05-09,True,active
SWIGGY,2024-11-13,2026-06-10,387,INE00H001014,SWIGGY,SWIGGY LIMITED,2024-11-13,True,active
SWSOLAR,2019-08-20,2026-06-10,1626,INE00M201021,SWSOLAR,STERLING AND WILSON RENEWABLE ENERGY LIMITED,2019-08-20,True,active
SYMPHONY,2011-06-15,2026-06-10,3692,INE225D01027,SYMPHONY,SYMPHONY LIMITED,2011-06-15,True,active
SYNCOM,2010-06-10,2020-09-25,2102,,SYNCOM,,,,inactive
SYNCOMF,2022-11-18,2026-06-10,767,INE312C01025,SYNCOMF,SYNCOM FORMULATIONS (INDIA) LIMITED,2022-11-18,True,active
SYNDIBANK,2010-06-10,2020-03-19,2408,,SYNDIBANK,,,,inactive
SYNGENE,2015-08-11,2026-06-10,2670,INE398R01022,SYNGENE,SYNGENE INTERNATIONAL LIMITED,2015-08-11,True,active
SYRMA,2022-08-26,2026-06-10,936,INE0DYJ01015,SYRMA,SYRMA SGS TECHNOLOGY LIMITED,2022-08-26,True,active
SYSTMTXC,2025-10-06,2026-06-10,166,INE356B01024,SYSTMTXC,SYSTEMATIX CORPORATE SERVICES LIMITED,2025-10-06,True,active
TAALTECH,2026-04-20,2026-06-10,36,INE524T01011,TAALTECH,TAAL TECH LIMITED,2026-04-20,True,active
TAINWALCHM,2010-06-10,2026-06-10,3217,INE123C01018,TAINWALCHM,TAINWALA CHEMICAL AND PLASTIC (I) LIMITED,1995-07-27,True,active
TAJGVK,2010-06-10,2026-06-10,3947,INE586B01026,TAJGVK,TAJ GVK HOTELS AND RESORTS LIMITED,2000-12-20,True,active
TAKE,2010-06-10,2025-10-14,3541,INE142I01023,TAKE,TAKE SOLUTIONS LIMITED,2007-08-27,True,inactive
TAKSHEEL,2011-10-19,2013-08-22,457,,TAKSHEEL,,,,inactive
TALBROAUTO,2010-06-10,2026-06-10,3850,INE187D01029,TALBROAUTO,TALBROS AUTOMOTIVE COMPONENTS LIMITED,2006-09-29,True,active
TALWALKARS,2010-06-10,2020-02-20,2372,,TALWALKARS,,,,inactive
TALWGYM,2018-07-13,2020-02-20,392,,TALWGYM,,,,inactive
TAMBOLIIN,2026-04-20,2026-06-10,36,INE864J01012,TAMBOLIIN,TAMBOLI INDUSTRIES LIMITED,2026-04-20,True,active
TANFACIND,2010-06-10,2014-12-26,729,,TANFACIND,,,,inactive
TANLA,2010-06-10,2026-06-10,3515,INE483C01032,TANLA,TANLA PLATFORMS LIMITED,2007-01-05,True,active
TANTIACONS,2010-06-10,2017-02-15,1637,,TANTIACONS,,,,inactive
TARACHAND,2024-04-16,2026-06-10,355,INE555Z01020,TARACHAND,TARA CHAND INFRALOGISTIC SOLUTIONS LIMITED,2024-04-16,True,active
TARAJEWELS,2012-12-20,2018-08-16,1392,,TARAJEWELS,,,,inactive
TARAPUR,2010-06-10,2026-06-10,2076,INE747K01017,TARAPUR,TARAPUR TRANSFORMERS LIMITED,2010-05-18,True,active
TARC,2021-01-04,2026-06-10,1167,INE0EK901012,TARC,TARC LIMITED,2020-12-18,True,active
TARIL,2025-02-01,2026-06-10,332,INE763I01026,TARIL,TRANSFORMERS AND RECTIFIERS (INDIA) LIMITED,2007-12-28,True,active
TARMAT,2012-12-04,2026-06-10,2829,INE924H01018,TARMAT,TARMAT LIMITED,2007-07-09,True,active
TARSONS,2021-11-26,2026-06-10,1123,INE144Z01023,TARSONS,TARSONS PRODUCTS LIMITED,2021-11-26,True,active
TASTYBITE,2017-03-23,2026-06-10,2275,INE488B01017,TASTYBITE,TASTY BITE EATABLES LIMITED,2017-03-23,True,active
TATACAP,2025-10-13,2026-06-10,161,INE976I01016,TATACAP,TATA CAPITAL LIMITED,2025-10-13,True,active
TATACHEM,2010-06-10,2026-06-10,3947,INE092A01019,TATACHEM,TATA CHEMICALS LIMITED,1999-04-01,True,active
TATACOFFEE,2010-06-10,2024-01-12,3353,,TATACOFFEE,,,,inactive
TATACOMM,2010-06-10,2026-06-10,3937,INE151A01013,TATACOMM,TATA COMMUNICATIONS LIMITED,1995-04-12,True,active
TATACONSUM,2020-02-27,2026-06-10,1554,INE192A01025,TATACONSUM,TATA CONSUMER PRODUCTS LIMITED,1998-11-18,True,active
TATAELXSI,2010-06-10,2026-06-10,3947,INE670A01012,TATAELXSI,TATA ELXSI LIMITED,2003-09-17,True,active
TATAGLOBAL,2010-07-21,2020-02-26,2364,,TATAGLOBAL,,,,inactive
TATAGOLD,2024-01-17,2026-06-10,592,,TATAGOLD,,,,active
TATAINVEST,2010-06-10,2026-06-10,3885,INE672A01026,TATAINVEST,TATA INVESTMENT CORPORATION LIMITED,1998-06-24,True,active
TATAMETALI,2010-06-10,2024-02-05,3282,,TATAMETALI,,,,inactive
TATAMOTORS,2010-06-10,2025-10-23,3794,INE155A01022,TMPV,,,,inactive
TATAMTRDVR,2010-06-10,2024-08-29,3508,,TATAMTRDVR,,,,inactive
TATAPOWER,2010-06-10,2026-06-10,3947,INE245A01021,TATAPOWER,TATA POWER COMPANY LIMITED,1996-04-03,True,active
TATASPONGE,2010-06-10,2019-08-30,2274,,TATASPONGE,,,,inactive
TATASTEEL,2010-06-10,2026-06-10,3947,INE081A01020,TATASTEEL,TATA STEEL LIMITED,1998-11-18,True,active
TATASTLBSL,2018-12-10,2021-08-05,597,,TATASTLBSL,,,,inactive
TATASTLLP,2019-09-03,2023-11-16,975,,TATASTLLP,,,,inactive
TATATEA,2010-06-10,2010-07-20,29,,TATATEA,,,,inactive
TATATECH,2023-11-30,2026-06-10,625,INE142M01025,TATATECH,TATA TECHNOLOGIES LIMITED,2023-11-30,True,active
TATSILV,2024-01-17,2026-06-10,592,,TATSILV,,,,active
TATVA,2021-07-29,2026-06-10,1204,INE0GK401011,TATVA,TATVA CHINTAN PHARMA CHEM LIMITED,2021-07-29,True,active
TBOTEK,2024-05-15,2026-06-10,513,INE673O01025,TBOTEK,TBO TEK LIMITED,2024-05-15,True,active
TBZ,2012-05-23,2026-06-10,3461,INE760L01018,TBZ,TRIBHOVANDAS BHIMJI ZAVERI LIMITED,2012-05-09,True,active
TCC,2026-02-25,2026-06-10,69,INE887D01016,TCC,TCC CONCEPT LIMITED,2026-02-25,True,active
TCI,2010-06-10,2026-06-10,3927,INE688A01022,TCI,TRANSPORT CORPORATION OF INDIA LIMITED,2002-01-21,True,active
TCIDEVELOP,2011-05-04,2022-11-10,2526,,TCIDEVELOP,,,,inactive
TCIEXP,2016-12-29,2026-06-10,2332,INE586V01016,TCIEXP,TCI EXPRESS LIMITED,2016-12-15,True,active
TCIFINANCE,2010-06-10,2026-06-10,2412,INE911B01018,TCIFINANCE,TCI FINANCE LIMITED,1997-05-21,True,active
TCLCONS,2023-10-31,2025-02-06,121,,TCLCONS,,,,inactive
TCNSBRANDS,2018-07-30,2024-09-02,1501,,TCNSBRANDS,,,,inactive
TCPLPACK,2017-10-17,2026-06-10,2134,INE822C01015,TCPLPACK,TCPL PACKAGING LIMITED,2017-10-17,True,active
TCS,2010-06-10,2026-06-10,3947,INE467B01029,TCS,TATA CONSULTANCY SERVICES LIMITED,2004-08-25,True,active
TDPOWERSYS,2011-09-08,2026-06-10,3629,INE419M01027,TDPOWERSYS,TD POWER SYSTEMS LIMITED,2011-09-08,True,active
TEAMGTY,2025-11-17,2026-06-10,138,INE289C01025,TEAMGTY,TEAM INDIA GUARANTY LIMITED,2002-06-11,True,active
TEAMLEASE,2016-02-12,2026-06-10,2545,INE985S01024,TEAMLEASE,TEAMLEASE SERVICES LIMITED,2016-02-12,True,active
TECH,2021-11-03,2026-06-10,1138,,TECH,,,,active
TECHIN,2015-02-23,2023-08-10,1138,,TECHIN,,,,inactive
TECHM,2010-06-10,2026-06-10,3947,INE669C01036,TECHM,TECH MAHINDRA LIMITED,2006-08-28,True,active
TECHNO,2010-11-25,2018-08-07,1898,,TECHNO,,,,inactive
TECHNOE,2018-12-18,2026-06-10,1784,INE285K01026,TECHNOE,TECHNO ELECTRIC AND ENGINEERING COMPANY LIMITED,2018-12-04,True,active
TECHNOELEC,2010-06-10,2010-07-06,19,,TECHNOELEC,,,,inactive
TECHNOFAB,2010-07-16,2020-11-27,2340,,TECHNOFAB,,,,inactive
TECHNVISN,2026-04-21,2026-06-10,35,INE314H01012,TECHNVISN,TECHNVISION VENTURES LIMITED,2026-04-20,True,active
TECILCHEM,2024-06-03,2026-06-10,209,INE014B01011,TECILCHEM,TECIL CHEMICALS AND HYDRO POWER LIMITED,1995-12-06,True,active
TECPRO,2010-10-12,2015-02-20,980,,TECPRO,,,,inactive
TEGA,2021-12-13,2026-06-10,1112,INE011K01018,TEGA,TEGA INDUSTRIES LIMITED,2021-12-13,True,active
TEJASNET,2017-06-27,2026-06-10,2075,INE010J01012,TEJASNET,TEJAS NETWORKS LIMITED,2017-06-27,True,active
TELEDATAIT,2010-06-10,2012-05-24,422,,TELEDATAIT,,,,inactive
TELEMARINE,2011-07-15,2011-11-22,86,,TELEMARINE,,,,inactive
TEMBO,2021-04-23,2026-06-10,885,INE869Y01010,TEMBO,TEMBO GLOBAL INDUSTRIES LIMITED,2021-04-23,True,active
TENNIND,2025-11-19,2026-06-10,136,INE19RI01016,TENNIND,TENNECO CLEAN AIR INDIA LIMITED,2025-11-19,True,active
TERASOFT,2016-12-29,2026-06-10,1694,INE482B01010,TERASOFT,TERA SOFTWARE LIMITED,2016-12-29,True,active
TEXINFRA,2012-03-20,2026-06-10,3504,INE435C01024,TEXINFRA,TEXMACO INFRASTRUCTURE AND HOLDINGS LIMITED,2004-09-09,True,active
TEXMACOLTD,2010-06-10,2012-03-19,433,,TEXMACOLTD,,,,inactive
TEXMOPIPES,2010-06-10,2026-06-10,3813,INE141K01013,TEXMOPIPES,TEXMO PIPES AND PRODUCTS LIMITED,2010-03-10,True,active
TEXRAIL,2011-03-17,2026-06-10,3750,INE621L01012,TEXRAIL,TEXMACO RAIL AND ENGINEERING LIMITED,2011-03-03,True,active
TFCILTD,2010-06-10,2026-06-10,3936,INE305A01023,TFCILTD,TOURISM FINANCE CORPORATION OF INDIA LIMITED,2000-07-26,True,active
TFL,2010-06-11,2026-06-10,2384,INE804H01012,TFL,TRANSWARRANTY FINANCE LIMITED,2007-02-26,True,active
TGBHOTELS,2013-05-31,2026-06-10,2903,INE797H01018,TGBHOTELS,TGB BANQUETS AND HOTELS LIMITED,2007-05-17,True,active
THACKER,2026-04-20,2026-06-04,30,INE077P01034,THACKER,THACKER AND COMPANY LIMITED,2026-04-20,True,active
THAKDEV,2026-04-21,2026-06-10,29,INE403F01017,THAKDEV,THAKKERS DEVELOPERS LIMITED,2026-04-20,True,active
THANGAMAYL,2010-06-10,2026-06-10,3791,INE085J01014,THANGAMAYL,THANGAMAYIL JEWELLERY LIMITED,2010-02-19,True,active
THEBYKE,2011-12-30,2015-01-29,757,,THEBYKE,,,,inactive
THEINVEST,2018-07-25,2026-06-10,1746,INE924D01017,THEINVEST,THE INVESTMENT TRUST OF INDIA LIMITED,2017-08-02,True,active
THEJO,2023-10-10,2026-06-10,659,INE121N01019,THEJO,THEJO ENGINEERING LIMITED,2023-10-10,True,active
THELEELA,2025-06-02,2026-06-10,253,INE0AQ201015,THELEELA,LEELA PALACES HOTELS AND RESORTS LIMITED,2025-06-02,True,active
THEMISMED,2010-06-10,2026-06-10,3144,INE083B01024,THEMISMED,THEMIS MEDICARE LIMITED,2007-04-02,True,active
THERMAX,2010-06-10,2026-06-10,3947,INE152A01029,THERMAX,THERMAX LIMITED,1995-08-30,True,active
THINKSOFT,2010-06-11,2014-09-29,1002,,THINKSOFT,,,,inactive
THIRUSUGAR,2010-06-10,2019-05-27,1873,,THIRUSUGAR,,,,inactive
THOMASCOOK,2010-06-10,2026-06-10,3881,INE332A01027,THOMASCOOK,THOMAS COOK (INDIA) LIMITED,2000-06-07,True,active
THOMASCOTT,2012-02-13,2026-06-10,518,INE480M01011,THOMASCOTT,THOMAS SCOTT (INDIA) LIMITED,2012-01-30,True,active
THYROCARE,2016-05-09,2026-06-10,2492,INE594H01019,THYROCARE,THYROCARE TECHNOLOGIES LIMITED,2016-05-09,True,active
TI,2010-07-16,2026-06-10,3700,INE133E01013,TI,TILAKNAGAR INDUSTRIES LIMITED,2010-07-16,True,active
TICL,2025-02-07,2026-06-10,173,INE388G01026,TICL,TWAMEV CONSTRUCTION AND INFRASTRUCTURE LIMITED,2023-10-16,True,active
TIDEWATER,2010-06-10,2024-10-08,3472,,TIDEWATER,,,,inactive
TIFIN,2017-10-10,2019-04-08,369,,TIFIN,,,,inactive
TIGERLOGS,2025-09-18,2026-05-12,157,INE906O01029,TIGERLOGS,TIGER LOGISTICS (INDIA) LIMITED,2025-09-18,True,active
TIIL,2010-06-10,2026-06-10,3811,INE545H01011,TIIL,TECHNOCRAFT INDUSTRIES (INDIA) LIMITED,2007-02-12,True,active
TIINDIA,2017-11-16,2026-06-10,2113,INE974X01010,TIINDIA,TUBE INVESTMENTS OF INDIA LIMITED,2017-11-02,True,active
TIJARIA,2011-10-14,2026-06-10,2368,INE440L01017,TIJARIA,TIJARIA POLYPIPES LIMITED,2011-10-14,True,active
TIL,2010-06-10,2026-06-10,3306,INE806C01018,TIL,TIL LIMITED,1995-09-27,True,active
TIMBOR,2011-06-22,2015-09-24,834,,TIMBOR,,,,inactive
TIMESGTY,2010-06-11,2025-07-31,2817,,TIMESGTY,,,,inactive
TIMETECHNO,2010-06-10,2026-06-10,3947,INE508G01029,TIMETECHNO,TIME TECHNOPLAST LIMITED,2007-06-13,True,active
TIMEX,2026-04-20,2026-06-10,36,INE064A01026,TIMEX,TIMEX GROUP INDIA LIMITED,2026-04-20,True,active
TIMKEN,2010-06-10,2026-06-10,3947,INE325A01013,TIMKEN,TIMKEN INDIA LIMITED,2007-02-06,True,active
TINNARUBR,2025-04-17,2026-06-10,283,INE015C01016,TINNARUBR,TINNA RUBBER AND INFRASTRUCTURE LIMITED,2025-04-17,True,active
TINPLATE,2010-06-10,2024-01-18,3293,,TINPLATE,,,,inactive
TIPSFILMS,2022-10-20,2026-06-10,671,INE0LQS01015,TIPSFILMS,TIPS FILMS LIMITED,2022-10-06,True,active
TIPSINDLTD,2010-06-10,2024-09-27,3013,,TIPSINDLTD,,,,inactive
TIPSMUSIC,2024-09-30,2026-06-10,418,INE716B01029,TIPSMUSIC,TIPS MUSIC LIMITED,2000-11-10,True,active
TIRUMALCHM,2010-06-10,2026-06-10,3947,INE338A01024,TIRUMALCHM,THIRUMALAI CHEMICALS LIMITED,2003-05-14,True,active
TIRUPATIFL,2020-08-04,2026-03-23,620,INE319Y01024,TIRUPATIFL,TIRUPATI FORGE LIMITED,2020-08-04,True,inactive
TITAGARH,2023-06-19,2026-06-10,736,INE615H01020,TITAGARH,TITAGARH RAIL SYSTEMS LIMITED,2008-04-21,True,active
TITAN,2010-06-10,2026-06-10,3947,INE280A01028,TITAN,TITAN COMPANY LIMITED,2004-09-24,True,active
TMB,2022-09-21,2026-06-10,919,INE668A01016,TMB,TAMILNAD MERCANTILE BANK LIMITED,2022-09-15,True,active
TMCV,2025-11-26,2026-06-10,131,INE1TAE01010,TMCV,TATA MOTORS LIMITED,2025-11-12,True,active
TMPV,2025-10-24,2026-06-10,153,INE155A01022,TMPV,TATA MOTORS PASSENGER VEHICLES LIMITED,1998-07-22,True,active
TMRVL,2016-12-28,2022-07-15,1217,,TMRVL,,,,inactive
TNIDETF,2022-04-08,2026-06-10,1031,,TNIDETF,,,,active
TNPETRO,2010-06-10,2026-06-10,3814,INE148A01019,TNPETRO,TAMILNADU PETROPRODUCTS LIMITED,1999-10-27,True,active
TNPL,2010-06-10,2026-06-10,3947,INE107A01015,TNPL,TAMIL NADU NEWSPRINT AND PAPERS LIMITED,1996-02-14,True,active
TNTELE,2010-06-10,2026-06-10,379,INE141D01018,TNTELE,TAMILNADU TELECOMMUNICATION LIMITED,2003-02-04,True,active
TODAYS,2010-06-11,2018-02-06,1158,,TODAYS,,,,inactive
TOKYOPLAST,2010-06-10,2026-04-21,3541,INE932C01012,TOKYOPLAST,TOKYO PLAST INTERNATIONAL LIMITED,1995-10-11,True,active
TOLINS,2024-09-30,2026-06-10,356,INE0RWQ01014,TOLINS,TOLINS TYRES LIMITED,2024-09-16,True,active
TOP100CASE,2024-06-19,2026-06-10,489,,TOP100CASE,,,,active
TOP10ADD,2024-09-11,2026-06-10,431,,TOP10ADD,,,,active
TOP15IETF,2025-07-02,2026-06-10,231,,TOP15IETF,,,,active
TOP20,2025-12-19,2026-06-10,114,,TOP20,,,,active
TORNTPHARM,2010-06-10,2026-06-10,3947,INE685A01028,TORNTPHARM,TORRENT PHARMACEUTICALS LIMITED,2002-11-25,True,active
TORNTPOWER,2010-06-10,2026-06-10,3947,INE813H01021,TORNTPOWER,TORRENT POWER LIMITED,2006-11-28,True,active
TOTAL,2020-08-28,2026-06-10,1239,INE336X01012,TOTAL,TOTAL TRANSPORT SYSTEMS LIMITED,2020-08-28,True,active
TOUCHWOOD,2020-01-21,2026-06-10,1095,INE486Y01013,TOUCHWOOD,TOUCHWOOD ENTERTAINMENT LIMITED,2020-01-21,True,active
TPHQ,2024-06-10,2026-06-10,272,INE065J01024,TPHQ,TEAMO PRODUCTIONS HQ LIMITED,2009-01-30,True,active
TPLPLASTEH,2015-05-20,2026-06-10,2589,INE413G01022,TPLPLASTEH,TPL PLASTECH LIMITED,2015-05-20,True,active
TRACXN,2022-10-20,2026-06-10,899,INE0HMF01019,TRACXN,TRACXN TECHNOLOGIES LIMITED,2022-10-20,True,active
TRANSPEK,2026-04-20,2026-06-10,36,INE687A01016,TRANSPEK,TRANSPEK INDUSTRY LIMITED,2026-04-20,True,active
TRANSRAILL,2024-12-27,2026-06-10,358,INE454P01035,TRANSRAILL,TRANSRAIL LIGHTING LIMITED,2024-12-27,True,active
TRANSWORLD,2024-10-23,2026-06-10,402,INE757B01015,TRANSWORLD,TRANSWORLD SHIPPING LINES LIMITED,1995-03-01,True,active
TRAVELFOOD,2025-07-14,2026-06-10,223,INE103V01028,TRAVELFOOD,TRAVEL FOOD SERVICES LIMITED,2025-07-14,True,active
TREADS,2010-06-10,2011-01-10,150,,TREADS,,,,inactive
TREEHOUSE,2011-08-26,2026-06-10,2883,INE040M01013,TREEHOUSE,TREE HOUSE EDUCATION AND ACCESSORIES LIMITED,2011-08-26,True,active
TREJHARA,2019-01-11,2026-06-10,1357,INE00CA01015,TREJHARA,TREJHARA SOLUTIONS LIMITED,2018-12-28,True,active
TREL,2023-08-25,2026-06-10,689,INE0O3901029,TREL,TRANSINDIA REAL ESTATE LIMITED,2023-08-10,True,active
TRENT,2010-06-10,2026-06-10,3947,INE849A01020,TRENT,TRENT LIMITED,2004-06-07,True,active
TRF,2010-06-10,2026-06-10,3430,INE391D01019,TRF,TRF LIMITED,2010-03-26,True,active
TRICOM,2010-06-10,2017-03-23,1441,,TRICOM,,,,inactive
TRIDENT,2011-05-03,2026-06-10,3662,INE064C01022,TRIDENT,TRIDENT LIMITED,2001-02-21,True,active
TRIGYN,2010-06-10,2026-06-10,3634,INE948A01012,TRIGYN,TRIGYN TECHNOLOGIES LIMITED,1998-04-09,True,active
TRIL,2010-06-10,2024-05-13,3225,,TRIL,,,,inactive
TRITURBINE,2011-11-15,2026-06-10,3590,INE152M01016,TRITURBINE,TRIVENI TURBINE LIMITED,2011-10-28,True,active
TRIVENI,2010-06-10,2026-06-10,3879,INE256C01024,TRIVENI,TRIVENI ENGINEERING AND INDUSTRIES LIMITED,2005-12-13,True,active
TRU,2022-09-01,2026-06-10,663,INE615R01029,TRU,TRUCAP FINANCE LIMITED,2023-06-20,True,active
TRUALT,2025-10-03,2026-06-10,167,INE0MWH01014,TRUALT,TRUALT BIOENERGY LIMITED,2025-10-03,True,active
TSFINV,2025-10-16,2026-06-10,158,INE202Z01029,TSFINV,TSF INVESTMENTS LIMITED,2018-03-26,True,active
TTKHEALTH,2010-06-11,2014-12-23,1120,,TTKHEALTH,,,,inactive
TTKHLTCARE,2015-12-02,2026-06-10,2594,INE910C01018,TTKHLTCARE,TTK HEALTHCARE LIMITED,2015-12-02,True,active
TTKPRESTIG,2010-06-10,2026-06-10,3947,INE690A01028,TTKPRESTIG,TTK PRESTIGE LIMITED,1999-12-22,True,active
TTL,2010-06-10,2026-06-10,3577,INE592B01024,TTL,T T LIMITED,2007-02-22,True,active
TTML,2010-06-10,2026-06-10,3393,INE517B01013,TTML,TATA TELESERVICES (MAHARASHTRA) LIMITED,2000-10-20,True,active
TUBEINVEST,2010-06-10,2017-08-23,1777,,TUBEINVEST,,,,inactive
TULIP,2010-06-10,2014-07-08,913,,TULIP,,,,inactive
TULSI,2010-06-10,2018-03-16,1891,,TULSI,,,,inactive
TULSYAN,2010-06-11,2014-01-10,706,,TULSYAN,,,,inactive
TV-18,2010-06-10,2011-06-20,259,,TV-18,,,,inactive
TV18BRDCST,2011-07-19,2024-10-15,3195,,TV18BRDCST,,,,inactive
TVSELECT,2010-06-11,2026-06-10,3424,INE236G01019,TVSELECT,TVS ELECTRONICS LIMITED,2003-12-26,True,active
TVSHLTD,2023-08-10,2026-06-10,665,INE105A01035,TVSHLTD,TVS HOLDINGS LIMITED,2012-10-23,True,active
TVSMOTOR,2010-06-10,2026-06-10,3947,INE494B01023,TVSMOTOR,TVS MOTOR COMPANY LIMITED,2000-08-02,True,active
TVSSCS,2023-08-23,2026-06-10,637,INE395N01027,TVSSCS,TVS SUPPLY CHAIN SOLUTIONS LIMITED,2023-08-23,True,active
TVSSRICHAK,2010-06-10,2026-06-10,3910,INE421C01016,TVSSRICHAK,TVS SRICHAKRA LIMITED,2007-02-13,True,active
TVTODAY,2010-06-10,2026-06-10,3947,INE038F01029,TVTODAY,TV TODAY NETWORK LIMITED,2004-01-16,True,active
TVVISION,2016-09-29,2026-06-10,1075,INE871L01013,TVVISION,TV VISION LIMITED,2016-09-15,True,active
TWCGOLDETF,2026-01-02,2026-06-10,105,,TWCGOLDETF,,,,active
TWILITAKA,2010-06-15,2014-08-22,834,,TWILITAKA,,,,inactive
TWL,2010-06-10,2023-06-16,3103,,TWL,,,,inactive
UBENGG,2010-06-10,2014-09-23,892,,UBENGG,,,,inactive
UBHOLDINGS,2010-06-10,2017-05-19,1683,,UBHOLDINGS,,,,inactive
UBL,2010-06-10,2026-06-10,3947,INE686F01025,UBL,UNITED BREWERIES LIMITED,2008-07-28,True,active
UCAL,2023-07-26,2026-06-10,582,INE139B01016,UCAL,UCAL LIMITED,1995-09-13,True,active
UCALFUEL,2010-06-10,2023-07-25,3173,,UCALFUEL,,,,inactive
UCOBANK,2010-06-10,2026-06-10,3947,INE691A01018,UCOBANK,UCO BANK,2003-10-09,True,active
UDAICEMENT,2021-12-23,2025-08-22,790,,UDAICEMENT,,,,inactive
UDS,2023-10-04,2026-06-10,663,INE851I01011,UDS,UPDATER SERVICES LIMITED,2023-10-04,True,active
UEL,2026-02-02,2026-06-10,86,INE899L01030,UEL,UJAAS ENERGY LIMITED,2024-04-16,True,active
UFBL,2025-10-13,2026-06-10,161,INE382M01027,UFBL,UNITED FOODBRANDS LIMITED,2021-04-07,True,active
UFLEX,2010-06-10,2026-06-10,3947,INE516A01017,UFLEX,UFLEX LIMITED,1995-08-23,True,active
UFO,2015-05-14,2026-06-10,2668,INE527H01019,UFO,UFO MOVIEZ INDIA LIMITED,2015-05-14,True,active
UGARSUGAR,2010-08-23,2026-06-10,3409,INE071E01023,UGARSUGAR,THE UGAR SUGAR WORKS LIMITED,2010-08-23,True,active
UGROCAP,2021-08-11,2026-06-10,1195,INE583D01011,UGROCAP,UGRO CAPITAL LIMITED,2021-08-11,True,active
UJAAS,2013-09-23,2023-11-02,1952,,UJAAS,,,,inactive
UJJIVAN,2016-05-10,2024-05-02,1970,,UJJIVAN,,,,inactive
UJJIVANSFB,2019-12-12,2026-06-10,1607,INE551W01018,UJJIVANSFB,UJJIVAN SMALL FINANCE BANK LIMITED,2019-12-12,True,active
ULTRACEMCO,2010-06-10,2026-06-10,3947,INE481G01011,ULTRACEMCO,ULTRATECH CEMENT LIMITED,2004-08-24,True,active
ULTRAMAR,2026-04-20,2026-06-10,36,INE405A01021,ULTRAMAR,ULTRAMARINE AND PIGMENTS LIMITED,2026-04-20,True,active
UMAEXPORTS,2022-04-25,2026-06-08,679,INE0GIU01018,UMAEXPORTS,UMA EXPORTS LIMITED,2022-04-07,True,active
UMANGDAIRY,2015-12-02,2025-06-26,2192,,UMANGDAIRY,,,,inactive
